election_id,candidate_id,candidate_name,affiliation_id,affiliation_party,overview
nj.uscongress.1818,CW0104,William Coxe,A01,Federalist,10
nj.uscongress.1818,CJ0833,John S. Cummins,NA,NA,10
nj.uscongress.1818,NJ0051,John Neilson,A01,Federalist,9
nj.uscongress.1818,BJ1169,John Bennet,NA,NA,5
nj.uscongress.1818,CJ0832,John Clemens,NA,NA,3
nj.uscongress.1818,MJ0888,James Matlack,NA,NA,3
nj.uscongress.1818,CS0064,Silas Condit,NA,NA,3
nj.uscongress.1818,RZ0001,Zachariah Rossell,NA,NA,3
nj.uscongress.1818,FT0037,Theodore Frelinghuysen,NA,NA,3
nj.uscongress.1818,FG0046,Gabriel S. Ford,NA,NA,3
nj.uscongress.1818,CJ0831,James B. Caldwell,NA,NA,2
nj.uscongress.1818,BA0122,Adam Boyd,NA,NA,2
nj.uscongress.1818,SM0002,Merriman Smith,NA,NA,2
nj.uscongress.1818,NT0008,Thomas Newbold,NA,NA,2
nj.uscongress.1818,JJ0112,John Johnson,NA,NA,2
nj.uscongress.1818,RJ0608,John Rutherford,NA,NA,2
nj.uscongress.1818,WJ0069,John Moore White,NA,NA,1
nj.uscongress.1818,RJ0538,John Rogers,NA,NA,1
nj.uscongress.1818,RS0058,Samuel J. Read,A01,Federalist,1
nj.uscongress.1818,KC0041,Charles Kenney,NA,NA,1
nj.uscongress.1818,HR0109,Ralph Hunt,NA,NA,1
nj.uscongress.1818,WJ0096,John Wilson,NA,NA,1
nj.uscongress.1818,MJ0436,Joseph MacIlvaine,NA,NA,1
nj.uscongress.1818,SS0165,Samuel L. Southard,NA,NA,1
nj.uscongress.1818,WD0122,David Welsh,NA,NA,1
nj.uscongress.1820,BE0175,Ephraim Bateman,A03,Democratic-Republican,4701
nj.uscongress.1820,HG0047,George Holcombe,A03,Democratic-Republican,4319
nj.uscongress.1820,CG0110,George Cassedy,A03,Democratic-Republican,4018
nj.uscongress.1820,SS0156,Samuel Swan,A03,Democratic-Republican,3974
nj.uscongress.1820,LJ0197,John Linn,A03,Democratic-Republican,3487
nj.uscongress.1820,MJ0888,James Matlack,A03,Democratic-Republican,3361
nj.uscongress.1820,CL0013,Lewis Condict,A07,Anti-Caucus,1608
nj.uscongress.1820,RJ0608,John Rutherford,A07,Anti-Caucus,472
nj.uscongress.1820,PJ0264,James Parker,A07,Anti-Caucus,417
nj.uscongress.1820,MJ0436,Joseph MacIlvaine,A07,Anti-Caucus,402
nj.uscongress.1820,SS0165,Samuel L. Southard,A07,Anti-Caucus,397
nj.uscongress.1820,HJ0994,Joseph Hopkinson,A07,Anti-Caucus,325
nj.uscongress.1820,FJ0154,John Frelinghuysen,A07,Anti-Caucus,322
nj.uscongress.1820,HJ0996,Joseph C. Hornblower,A07,Anti-Caucus,159
nj.uscongress.1820,KC0008,Charles Kinsey,A07,Anti-Caucus,125
nj.uscongress.1820,KT0046,Thomas T. Kinney,A07,Anti-Caucus,113
nj.uscongress.1820,FT0037,Theodore Frelinghuysen,A07,Anti-Caucus,100
nj.uscongress.1820,SR0121,Richard Stockton,A07,Anti-Caucus,68
nj.uscongress.1820,EC0012,Charles Ewing,A07,Anti-Caucus,59
nj.uscongress.1820,OA0025,Aaron Ogden,A01,Federalist,48
nj.uscongress.1820,TH0015,Hedge Thompson,NA,NA,48
nj.uscongress.1820,SL0048,Lucius H. Stockton,A01,Federalist,43
nj.uscongress.1820,NC0011,Caleb Newbold,A07,Anti-Caucus,40
nj.uscongress.1820,MS0165,Samuel Matlack,NA,NA,31
nj.uscongress.1820,FJ0376,Jeremiah J. Foster,NA,NA,16
nj.uscongress.1820,TD0046,"David Thompson, Jr.",A07,Anti-Caucus,14
nj.uscongress.1820,BB0035,Benjamin Bennett,A07,Anti-Caucus,12
nj.uscongress.1820,TW0174,William Ten Eyck,NA,NA,12
nj.uscongress.1820,UJ0021,Jesse Upson,A07,Anti-Caucus,10
nj.uscongress.1820,SB0049,Bernard Smith,A07,Anti-Caucus,10
nj.uscongress.1820,CJ0437,John Clement,NA,NA,9
nj.uscongress.1820,GW0076,William Griffith,A01,Federalist,9
nj.uscongress.1820,WJ0096,John Wilson,A07,Anti-Caucus,8
nj.uscongress.1820,CJ0382,John Condit,A07,Anti-Caucus,8
nj.uscongress.1820,TJ0271,Jacob S. Thomson,NA,NA,8
nj.uscongress.1820,ED0013,Daniel Elmer,NA,NA,7
nj.uscongress.1820,MW0179,William MacCullough,NA,NA,6
nj.uscongress.1820,BJ0589,Joseph Bloomfield,NA,NA,6
nj.uscongress.1820,TR0044,Robert C. Thomson,NA,NA,9
nj.uscongress.1820,BW0350,William Boswell,NA,NA,5
nj.uscongress.1820,KJ0264,James Kinsey,NA,NA,3
nj.uscongress.1820,LS0043,Stacy Lloyd,NA,NA,3
nj.uscongress.1820,RR0029,Robert W. Rutherford,NA,NA,2
nj.uscongress.1820,EE0016,Ebenezer Elmer,NA,NA,2
nj.uscongress.1820,WJ0061,James D. Westcott,NA,NA,2
nj.uscongress.1820,CI0013,Isaac W. Crane,NA,NA,2
nj.uscongress.1820,BP0130,Peter Bilderback,NA,NA,2
nj.uscongress.1820,RJ0058,Joseph Rogers,NA,NA,2
nj.uscongress.1820,WI0049,Ira Moore White,NA,NA,2
nj.uscongress.1820,CC0114,Charles Carson,NA,NA,2
nj.uscongress.1820,CC0144,Charles Cassedy,NA,NA,1
nj.uscongress.1820,JS0038,Samuel S. James,NA,NA,1
nj.uscongress.1820,GJ0265,James Giles,NA,NA,1
nj.uscongress.1820,CS0064,Silas Condit,NA,NA,1
nj.uscongress.1820,SJ0530,Joseph Sharp,NA,NA,1
nj.uscongress.1820,SD0066,Daniel Swayze,NA,NA,1
nj.uscongress.1820,HJ1026,Jacob Hopkinson,NA,NA,1
nj.uscongress.1820,FD0071,David Fore,NA,NA,1
nj.uscongress.1820,HH0034,Henry Hankinson,NA,NA,1
nj.uscongress.1820,SJ0067,John M. Sherrerd,NA,NA,1
nj.uscongress.1820,KJ0088,"John Kinney, Jr.",NA,NA,1
nj.uscongress.1820,AB0022,Benjamin Archer,NA,NA,1
nj.uscongress.1820,DP0053,Philimon Dickerson,NA,NA,1
nj.uscongress.1820,SI0114,Isaac Smith,NA,NA,1
nj.uscongress.1820,MP0069,Peter Masaille,NA,NA,1
nj.uscongress.1820,SL0047,Lewis H. Stoughton,NA,NA,1
nj.uscongress.1820,SJ0522,James Schureman,NA,NA,1
nj.uscongress.1820,HS0282,Samuel S. Howell,NA,NA,1
nj.uscongress.1820,YT0005,Thomas Yarrow,NA,NA,1
nj.uscongress.1820,AI0024,Isaac Andruss,NA,NA,1
nj.uscongress.1822,HG0047,George Holcombe,A08,Jacksonian,9835
nj.uscongress.1822,SS0156,Samuel Swan,A08,Jacksonian,9728
nj.uscongress.1822,CG0110,George Cassedy,A08,Jacksonian,9694
nj.uscongress.1822,CL0013,Lewis Condict,A08,Jacksonian,9669
nj.uscongress.1822,MJ0888,James Matlack,A07,Adams/Clay,9643
nj.uscongress.1822,GD0024,Daniel Garrison,A08,Jacksonian,9630
nj.uscongress.1822,BE0175,Ephraim Bateman,A03,Democratic-Republican,663
nj.uscongress.1822,RR0029,Robert W. Rutherford,NA,NA,78
nj.uscongress.1822,PJ0264,James Parker,A01,Federalist,171
nj.uscongress.1822,EC0012,Charles Ewing,A09,Anti-Caucus,58
nj.uscongress.1822,SI0113,Isaac Southard,NA,NA,15
nj.uscongress.1822,RJ0608,John Rutherford,NA,NA,14
nj.uscongress.1822,BJ1168,Joshua Buck,NA,NA,9
nj.uscongress.1822,DE0080,Enoch Doughty,NA,NA,7
nj.uscongress.1822,MJ0436,Joseph MacIlvaine,NA,NA,7
nj.uscongress.1822,JS0038,Samuel L. James,NA,NA,7
nj.uscongress.1822,EL0002,Lucius Q.C. Elmer,NA,NA,7
nj.uscongress.1822,TD0046,"David Thompson, Jr.",NA,NA,6
nj.uscongress.1822,WG0048,Garret D. Wall,A01,Federalist,5
nj.uscongress.1822,BJ0587,John Beatty,A01,Federalist,5
nj.uscongress.1822,MJ0423,Jeptha B. Munn,NA,NA,5
nj.uscongress.1822,DJ0475,John Dickinson,NA,NA,4
nj.uscongress.1822,KC0008,Charles Kinsey,NA,NA,5
nj.uscongress.1822,WJ0372,James J. Wilson,NA,NA,4
nj.uscongress.1822,FT0037,Theodore Frelinghuysen,NA,NA,4
nj.uscongress.1822,FJ0154,John Frelinghuysen,NA,NA,6
nj.uscongress.1822,LJ0519,James Ludlam,NA,NA,3
nj.uscongress.1822,TH0015,Hedge Thompson,NA,NA,3
nj.uscongress.1822,SJ0081,John L. Smith,NA,NA,2
nj.uscongress.1822,SE0070,Ezekiel Stevens,NA,NA,2
nj.uscongress.1822,LN0005,Nathan Leake,NA,NA,2
nj.uscongress.1822,CJ0437,John Clement,NA,NA,3
nj.uscongress.1822,HS0121,Shamgar Hewit,NA,NA,2
nj.uscongress.1822,KT0046,Thomas T. Kinney,NA,NA,2
nj.uscongress.1822,BJ1167,John A. Boyed,NA,NA,2
nj.uscongress.1822,BJ0589,Joseph Bloomfield,NA,NA,2
nj.uscongress.1822,DJ0502,John S. Dorsey,NA,NA,2
nj.uscongress.1822,CS0064,Silas Condict,NA,NA,2
nj.uscongress.1822,RS0058,Samuel J. Read,A01,Federalist,2
nj.uscongress.1822,LA0003,Aaron Leaming,NA,NA,1
nj.uscongress.1822,AI0024,Isaac Andrews,NA,NA,1
nj.uscongress.1822,DJ0269,Jeremiah Dubois,NA,NA,1
nj.uscongress.1822,BA0258,Abraham Briton,NA,NA,1
nj.uscongress.1822,HR0109,Ralph Hunt,NA,NA,1
nj.uscongress.1822,SF0060,Freedom L. Shinn,NA,NA,1
nj.uscongress.1822,SM0002,Merriman Smith,NA,NA,1
nj.uscongress.1822,VE0022,Elias Van Ansdale,NA,NA,1
nj.uscongress.1822,FJ0376,Jeremiah Foster,NA,NA,1
nj.uscongress.1822,TR0044,Robert C. Thompson,NA,NA,1
nj.uscongress.1822,MW0332,William V. Miller,NA,NA,1
nj.uscongress.1822,TA0013,Augustus R. Taylor,NA,NA,1
nj.uscongress.1822,AW0093,William T. Anderson,NA,NA,1
nj.uscongress.1824,HG0047,George Holcombe,A08,Jacksonian,17706
nj.uscongress.1824,SS0156,Samuel Swan,A07,Adams/Clay,17672
nj.uscongress.1824,CL0013,Lewis Condict,A07,Adams/Clay,17667
nj.uscongress.1824,GD0024,Daniel Garrison,A08,Jacksonian,17585
nj.uscongress.1824,CG0110,George Cassedy,A08,Jacksonian,17550
nj.uscongress.1824,TE0055,Ebenezer Tucker,A03,Democratic-Republican,17027
nj.uscongress.1824,MJ0888,James Matlock,A07,Adams/Clay,416
nj.uscongress.1824,SA0258,Asa Smith,NA,NA,19
nj.uscongress.1824,PJ0264,James Parker,NA,NA,10
nj.uscongress.1824,WG0048,G. D. Wall,A01,Federalist,2
nj.uscongress.1824,BB0035,Benjamin Bennet,NA,NA,2
nj.uscongress.1824,FJ0376,Jeremiah J. Foster,NA,NA,2
nj.uscongress.1824,AA0047,Abraham Ackerman,NA,NA,1
nj.uscongress.1824,HH0128,Henry B. Hagerman,NA,NA,1
nj.uscongress.1824,HJ0996,Joseph Hornblower,A01,Federalist,1
nj.uscongress.1824,RG0036,Gerard Rutgers,NA,NA,1
nj.uscongress.1824,RT0070,Thomas C. Ryerson,NA,NA,1
nj.uscongress.1824,TW0174,William Ten Eycke,NA,NA,1
nj.uscongress.1824,BJ1166,Joseph Bullock,NA,NA,1
nj.uscongress.1824,CT0123,Thomas Cadwalader,NA,NA,1
nj.uscongress.1824,CJ0051,John Cavanagh,NA,NA,1
nj.uscongress.1824,DP0053,Philemon Dickenson,NA,NA,1
nj.uscongress.1824,MP0068,Peter Merseles,NA,NA,1
nj.uscongress.1824,CE0150,Ebenezer Condit,NA,NA,1
nj.uscongress.1824,FS0081,Samuel Fowler,NA,NA,1
nj.uscongress.1824,RR0029,Robert W. Rutherfurd,NA,NA,1
nj.uscongress.1824,GE0065,"Ephraim Green, Jr.",NA,NA,1
nj.uscongress.1824,SJ0628,J. W. Scott,NA,NA,1
nj.uscongress.1824,BE0134,Ephraim Baleman,NA,NA,1
nj.uscongress.1824,BJ1165,J. T. Blackwell,NA,NA,1
nj.uscongress.1824,CP0104,P. J. Clark,NA,NA,1
nj.uscongress.1824,TJ0448,J. S. Thompson,NA,NA,1
nj.uscongress.1824,CB0080,Benjamin Cooper,NA,NA,1
nj.uscongress.1824,CJ0437,John Clement,NA,NA,1
nj.uscongress.1824,AR0037,Robert L. Armstrong,NA,NA,1
nj.uscongress.1824,WG0048,Garret D. Wall,A01,Federalist,1
ny.uscongress1.1789,FW0034,William Floyd,A02,Anti-Federalist,894
ny.uscongress2.1789,LJ0218,John Laurence,A01,Federalist,2542
ny.uscongress2.1789,BJ0669,John Broome,A02,Anti-Federalist,372
ny.uscongress2.1789,PP0007,Philip Pell,A02,Anti-Federalist,33
ny.uscongress3.1789,BE0171,Egbert Benson,A01,Federalist,584
ny.uscongress3.1789,BT0171,Theodorus Bailey,A02,Anti-Federalist,574
ny.uscongress4.1789,HJ0485,John Hathorn,A02,Anti-Federalist,NA
ny.uscongress5.1789,SP0060,Peter Sylvester,A01,Federalist,1628
ny.uscongress5.1789,AM0007,Matthew Adgate,A02,Anti-Federalist,1501
ny.uscongress5.1789,WJ0409,John Williams,A02,Anti-Federalist,50
ny.uscongress6.1789,VJ0189,Jeremiah Van Rensselaer,A02,Anti-Federalist,1456
ny.uscongress6.1789,TA0014,Abraham Ten Broeck,A01,Federalist,1215
ny.uscongress2.1790,LJ0218,John Laurence,A01,Federalist,691
ny.uscongress2.1790,SM0075,Melancton Smith,A02,Anti-Federalist,11
ny.uscongress3.1790,BE0171,Egbert Benson,A01,Federalist,723
ny.uscongress3.1790,BT0171,Theodorus Bailey,A02,Anti-Federalist,468
ny.uscongress4.1790,SC0076,Cornelius C. Schoonmaker,A02,Anti-Federalist,898
ny.uscongress4.1790,VP0015,Peter Van Gaesbeck,A01,Federalist,753
ny.uscongress4.1790,HJ0485,John Hathorn,A01,Federalist,61
ny.uscongress4.1790,TC0039,Christopher Tappen,A02,Anti-Federalist,13
ny.uscongress4.1790,AW0049,William Arnold,NA,NA,1
ny.uscongress4.1790,TP0033,P. Tappen,NA,NA,1
ny.uscongress4.1790,TW0052,W. Thompson,NA,NA,1
ny.uscongress5.1790,SP0060,Peter Sylvester,A01,Federalist,1712
ny.uscongress5.1790,LJ0214,John Livingston,A02,Anti-Federalist,1218
ny.uscongress6.1790,GJ0267,James Gordon,A01,Federalist,1465
ny.uscongress6.1790,VJ0189,Jeremiah Van Rensselaer,A02,Anti-Federalist,1017
ny.uscongressspecial.1791,TT0055,Thomas Tredwell,A02,Anti-Federalist,666
ny.uscongressspecial.1791,VJ0061,John Vanderbilt,A01,Federalist,481
ny.uscongressspecial.1791,PH0027,Henry Peters,A01,Federalist,369
ny.uscongressspecial.1791,LE0003,Ezra L'Hommedieu,A02,Anti-Federalist,361
ny.uscongressspecial.1791,CS0101,Stephen Carman,A01,Federalist,360
ny.uscongressspecial.1791,LI0009,Isaac Ledyard,A02,Anti-Federalist,301
ny.uscongress1.1793,TT0055,Thomas Tredwell,A03,Democratic-Republican,1446
ny.uscongress1.1793,SJ0646,Joshua Sands,A01,Federalist,769
ny.uscongress1.1793,PH0027,Harry Peters,A01,Federalist,673
ny.uscongress10.1793,TS0063,Silas Talbot,A01,Federalist,1231
ny.uscongress10.1793,CW0154,William Cooper,A01,Federalist,961
ny.uscongress10.1793,WJ0414,John Winn,A03,Democratic-Republican,738
ny.uscongress10.1793,FA0037,Andrew Fink,A03,Democratic-Republican,408
ny.uscongress10.1793,CJ0466,Josiah Crane,A03,Democratic-Republican,85
ny.uscongress2.1793,WJ0410,John Watts,A01,Federalist,1872
ny.uscongress2.1793,LW0102,William S. Livingston,A03,Democratic-Republican,707
ny.uscongress3.1793,VP0041,Philip Van Cortlandt,A03,Democratic-Republican,973
ny.uscongress3.1793,HR0118,Richard Hatfield,A01,Federalist,808
ny.uscongress4.1793,VP0015,Peter Van Gaasbeck,A01,Federalist,1464
ny.uscongress4.1793,HJ0485,John Hathorn,A03,Democratic-Republican,1448
ny.uscongress4.1793,CJ0462,John Carpenter,A03,Democratic-Republican,72
ny.uscongress4.1793,SC0076,Cornelius C. Schoonmaker,A03,Democratic-Republican,53
ny.uscongress4.1793,TW0052,William Thompson,A03,Democratic-Republican,40
ny.uscongress4.1793,WJ0407,Jesse Woodhull,A03,Democratic-Republican,19
ny.uscongress5.1793,BT0171,Theodorus Bailey,A03,Democratic-Republican,984
ny.uscongress5.1793,KJ0097,James Kent,A01,Federalist,852
ny.uscongress6.1793,GE0066,Ezekiel Gilbert,A01,Federalist,977
ny.uscongress6.1793,LP0036,Peter R. Livingston,A01,Federalist,948
ny.uscongress6.1793,VP0037,Peter Van Ness,A03,Democratic-Republican,856
ny.uscongress7.1793,GH0039,Henry Glen,A01,Federalist,927
ny.uscongress7.1793,VJ0189,Jeremiah Van Rensselaer,A03,Democratic-Republican,526
ny.uscongress8.1793,VJ0202,John E. Van Alen,A01,Federalist,1165
ny.uscongress8.1793,VH0031,Henry K. Van Rensselaer,A03,Democratic-Republican,870
ny.uscongress8.1793,ST0160,Thomas Sickles,A03,Democratic-Republican,12
ny.uscongress9.1793,GJ0267,James Gordon,A01,Federalist,1278
ny.uscongress9.1793,WJ0409,John Williams,A03,Democratic-Republican,1147
ny.uscongress9.1793,TJ0297,John M. Thompson,A03,Democratic-Republican,355
ny.uscongress1.1794,LE0044,Edward Livingston,A03,Democratic-Republican,1843
ny.uscongress1.1794,WJ0410,John Watts,A01,Federalist,1638
ny.uscongress10.1794,CW0154,William Cooper,A01,Federalist,2462
ny.uscongress10.1794,WJ0414,John Winn,A03,Democratic-Republican,1417
ny.uscongress10.1794,CJ0481,James Cochran,A01,Federalist,535
ny.uscongress10.1794,FJ0179,Jonathan Fitch,A03,Democratic-Republican,40
ny.uscongress2.1794,HJ0499,Jonathan Havens,A03,Democratic-Republican,815
ny.uscongress2.1794,CW0149,Whitehead Cornwell,A03,Democratic-Republican,554
ny.uscongress2.1794,JS0049,Samuel Jones,A01,Federalist,494
ny.uscongress2.1794,SJ0658,John Smith,A03,Democratic-Republican,251
ny.uscongress3.1794,VP0041,Philip Van Cortlandt,A03,Democratic-Republican,991
ny.uscongress3.1794,MR0063,Richard Morris,A01,Federalist,972
ny.uscongress4.1794,BT0171,Theodorus Bailey,A03,Democratic-Republican,1449
ny.uscongress4.1794,BD0076,David Brooks,A01,Federalist,1090
ny.uscongress5.1794,HJ0485,John Hathorn,A03,Democratic-Republican,1519
ny.uscongress5.1794,EC0014,Conrad E. Elmendorf,A01,Federalist,583
ny.uscongress5.1794,TW0052,William Thompson,A01,Federalist,41
ny.uscongress5.1794,GP0027,Peter Gansevoort,A03,Democratic-Republican,2
ny.uscongress6.1794,GE0066,Ezekiel Gilbert,A01,Federalist,1168
ny.uscongress6.1794,BJ0665,John Bay,A03,Democratic-Republican,441
ny.uscongress6.1794,AM0007,Mathew Adgate,A03,Democratic-Republican,419
ny.uscongress7.1794,VJ0202,John E. Van Allen,A01,Federalist,1109
ny.uscongress7.1794,TT0055,Thomas Tredwell,A03,Democratic-Republican,298
ny.uscongress8.1794,GH0039,Henry Glen,A01,Federalist,677
ny.uscongress8.1794,YA0001,Abraham Yates,A03,Democratic-Republican,20
ny.uscongress8.1794,TJ0290,John Taylor,A03,Democratic-Republican,19
ny.uscongress8.1794,FJ0180,James Fairlie,A03,Democratic-Republican,4
ny.uscongress9.1794,WJ0409,John Williams,NA,Democratic-Republican,1297
ny.uscongress9.1794,RE0047,Ebenezer Russell,NA,Federalist,1079
ny.uscongress9.1794,WA0107,Alexander Webster,A03,Democratic-Republican,305
ny.uscongress1.1796,HJ0499,Jonathan Havens,A03,Democratic-Republican,1259
ny.uscongress1.1796,SS0176,Selah Strong,A01,Federalist,648
ny.uscongress10.1796,CJ0481,James Cochran,A01,Federalist,2993
ny.uscongress10.1796,CW0154,William Cooper,A01,Federalist,2975
ny.uscongress10.1796,WC0053,Charles Williamson,A03,Democratic-Republican,40
ny.uscongress2.1796,LE0044,Edward Livingston,A03,Democratic-Republican,2362
ny.uscongress2.1796,WJ0412,James Watson,A01,Federalist,1812
ny.uscongress3.1796,VP0041,Philip Van Cortlandt,A03,Democratic-Republican,1016
ny.uscongress3.1796,HS0136,Samuel Haight,A01,Federalist,1003
ny.uscongress4.1796,EL0004,Lucas Elmendorf,A03,Democratic-Republican,1937
ny.uscongress4.1796,EC0014,Conrad E. Elmendorf,A01,Federalist,1514
ny.uscongress5.1796,BD0076,David Brooks,A01,Federalist,1220
ny.uscongress5.1796,BT0171,Theodorus Bailey,A03,Democratic-Republican,1018
ny.uscongress6.1796,HH0037,Hezekiah L. Hosmer,A01,Federalist,1036
ny.uscongress6.1796,VJ0182,John P. Van Ness,A03,Democratic-Republican,758
ny.uscongress6.1796,NA,scattering,NA,NA,16
ny.uscongress7.1796,GH0039,Henry Glenn,A01,Federalist,480
ny.uscongress7.1796,SP0063,Peter Swart,A03,Democratic-Republican,138
ny.uscongress8.1796,VJ0202,John E. Van Alen,A01,Federalist,1680
ny.uscongress8.1796,WJ0439,John Woodworth,A03,Democratic-Republican,1155
ny.uscongress9.1796,WJ0409,John Williams,A01,Federalist,1318
ny.uscongress9.1796,GJ0267,James Gordon,A01,Federalist,575
ny.uscongress9.1796,FD0017,Douw I. Fonda,A03,Democratic-Republican,209
ny.uscongress9.1796,RE0047,Ebenezer Russell,A01,Federalist,17
ny.uscongress1.1798,HJ0499,Jonathan N. Havens,A03,Democratic-Republican,1758
ny.uscongress1.1798,TR0047,Richard Thorn,A01,Federalist,1502
ny.uscongress10.1798,CW0154,William Cooper,A01,Federalist,2038
ny.uscongress10.1798,KM0021,Moss Kent,A03,Democratic-Republican,1865
ny.uscongress2.1798,LE0044,Edward Livingston,A03,Democratic-Republican,1734
ny.uscongress2.1798,LP0034,Philip Livingston,A01,Federalist,1559
ny.uscongress3.1798,VP0039,Pierre Van Cortlandt,A03,Democratic-Republican,1673
ny.uscongress3.1798,HM0045,Mordecai Hale,A01,Federalist,496
ny.uscongress4.1798,EL0004,Lucas Elmendorf,A03,Democratic-Republican,2765
ny.uscongress4.1798,HJ0509,Jonathan Hasbrouck,A01,Federalist,1482
ny.uscongress4.1798,HJ0485,John Hathorn,A03,Democratic-Republican,47
ny.uscongress5.1798,BT0171,Theodorous Bailey,A03,Democratic-Republican,1502
ny.uscongress5.1798,BD0076,David Brooks,A01,Federalist,1192
ny.uscongress6.1798,BJ0683,John Bird,A01,Federalist,2809
ny.uscongress6.1798,JE0013,Elisha Jenkins,A03,Democratic-Republican,1945
ny.uscongress7.1798,TJ0297,John Thompson,A03,Democratic-Republican,2197
ny.uscongress7.1798,WJ0409,John Williams,A01,Federalist,1569
ny.uscongress7.1798,FJ0176,Jellis A. Fonda,A01,Federalist,419
ny.uscongress8.1798,GH0039,Henry Glen,A01,Federalist,2643
ny.uscongress8.1798,NA,scattering,NA,NA,9
ny.uscongress9.1798,PJ0297,Jonas Platt,A01,Federalist,2880
ny.uscongress9.1798,SP0070,Peter Smith,A03,Democratic-Republican,2748
ny.uscongress1.1800,SJ0689,John Smith,A03,Democratic-Republican,2268
ny.uscongress1.1800,WS0084,Silas Wood,A01,Federalist,1874
ny.uscongress1.1800,DW0080,William Denning,A03,Democratic-Republican,2
ny.uscongress1.1800,HB0116,Benjamin Hunting,A03,Democratic-Republican,2
ny.uscongress1.1800,PE0055,Ebenezer Purdy,A03,Democratic-Republican,2
ny.uscongress1.1800,SJ0669,John I. Skidmore,A03,Democratic-Republican,1
ny.uscongress1.1800,MA0107,Abraham Montfort,A03,Democratic-Republican,1
ny.uscongress1.1800,PJ0298,Joseph Pettit,A03,Democratic-Republican,1
ny.uscongress1.1800,HJ0511,Johah Hallet,A03,Democratic-Republican,1
ny.uscongress1.1800,SS0176,Selah Strong,A01,Federalist,1
ny.uscongress10.1800,MT0003,Thomas Morris,A01,Federalist,3266
ny.uscongress10.1800,SW0043,William Stuart,A03,Democratic-Republican,2377
ny.uscongress10.1800,PJ0208,John Patterson,A03,Democratic-Republican,264
ny.uscongress10.1800,SJ0678,Jediah Sanger,A01,Federalist,53
ny.uscongress10.1800,RR0035,"Robert Roseboom, Sr.",A03,Democratic-Republican,55
ny.uscongress10.1800,WB0005,Benjamin Walker,A01,Federalist,13
ny.uscongress10.1800,MR0058,Robert Morris,NA,NA,9
ny.uscongress10.1800,EE0031,Edward Edwards,A01,Federalist,6
ny.uscongress10.1800,HF0029,Francis Henry,A01,Federalist,5
ny.uscongress10.1800,TC0040,Comfort Tyler,A01,Federalist,4
ny.uscongress10.1800,TS0003,Samuel Tinckham,NA,NA,2
ny.uscongress10.1800,HS0138,Silas Halsey,A03,Democratic-Republican,2
ny.uscongress10.1800,CW0154,William Cooper,A01,Federalist,2
ny.uscongress10.1800,EJ0036,Jabez Eaker,NA,NA,2
ny.uscongress10.1800,DA0049,Asa Danforth,A03,Democratic-Republican,2
ny.uscongress10.1800,KM0021,Moss Kent,A01,Federalist,1
ny.uscongress10.1800,WJ0127,"John Williams, Jr.",NA,NA,1
ny.uscongress10.1800,SJ0128,Joseph S. Sidney,NA,NA,1
ny.uscongress10.1800,HN0037,Nathaniel W. Howell,A01,Federalist,1
ny.uscongress10.1800,BE0172,"Ebenezer Butler, Jr.",NA,NA,1
ny.uscongress10.1800,SJ0115,John Stewart,NA,NA,1
ny.uscongress10.1800,CW0066,William H. Cuyler,NA,NA,1
ny.uscongress10.1800,LE0007,Ezekiel Lyon,NA,NA,1
ny.uscongress10.1800,MJ0438,Jacob Morris,A01,Federalist,1
ny.uscongress2.1800,MS0108,Samuel L. Mitchell,A03,Democratic-Republican,2180
ny.uscongress2.1800,MJ0446,Jacob Morton,A01,Federalist,2091
ny.uscongress2.1800,VP0041,Philip Van Cortlandt,A03,Democratic-Republican,8
ny.uscongress2.1800,BS0186,Samuel Bayard,A01,Federalist,2
ny.uscongress2.1800,WW0007,William H. Woolsey,NA,NA,1
ny.uscongress2.1800,WP0068,Peter H. Wendover,NA,NA,1
ny.uscongress3.1800,VP0041,Philip Van Cortlandt,A03,Democratic-Republican,2070
